StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q2_5_TEXT,Q6,Q16,Q14,Q14_6_TEXT,Q3,Q4,Q5,Q12,Q12_5_TEXT
2020-05-25 12:30:48,2020-05-25 12:31:16,IP Address,100,28,True,2020-05-25 12:31:17,R_3JklezyBZKca9MV,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,Humanities,
2020-05-25 12:31:41,2020-05-25 12:32:22,IP Address,100,41,True,2020-05-25 12:32:23,R_1QLaMv37qLOVBql,email,EN,Yes,,,Sophomore,Yes,Subject related to major,,No,,Yes,"Humanities,Social Sciences",
2020-05-25 12:33:01,2020-05-25 12:33:38,IP Address,100,36,True,2020-05-25 12:33:38,R_2YsLSAqqPsRB4Hn,email,EN,Yes,,,Junior,Yes,"Subject related to major,Interest in a language",,No,,Yes,"Humanities,Social Sciences",
2020-05-25 12:41:23,2020-05-25 12:42:19,IP Address,100,56,True,2020-05-25 12:42:20,R_3hrOwwZ7OXu3QMx,email,EN,No,"Fulfilling Course Requirements,Uncomfortable Being Alone in a Foreign Setting",,,,,,No,,No,"Humanities,Social Sciences",
2020-05-25 12:44:09,2020-05-25 12:44:45,IP Address,100,35,True,2020-05-25 12:44:45,R_bDYtDSZdJ1WXpHX,email,EN,Yes,,,Junior,No,,,No,,Yes,Arts,
2020-05-25 12:43:48,2020-05-25 12:44:45,IP Address,100,57,True,2020-05-25 12:44:46,R_3DvS1dblO38n8c1,email,EN,No,Others,,,,,,,,,,
2020-05-25 12:45:17,2020-05-25 12:45:51,IP Address,100,33,True,2020-05-25 12:45:51,R_1Nqc1jiuhEvTpSG,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,STEM,
2020-05-25 12:45:49,2020-05-25 12:46:14,IP Address,100,25,True,2020-05-25 12:46:14,R_UL25GjwJmLLvvIR,email,EN,Yes,,,Sophomore,Yes,Subject related to major,,Yes,Fall,Yes,Humanities,
2020-05-25 12:46:17,2020-05-25 12:46:38,IP Address,100,21,True,2020-05-25 12:46:39,R_7PUTl94wWnYcNnr,email,EN,Yes,,,"Sophomore,Junior",No,,,No,,Yes,STEM,
2020-05-25 12:52:31,2020-05-25 12:53:25,IP Address,100,54,True,2020-05-25 12:53:25,R_11WRHbzOHGB63FS,email,EN,Yes,,,,No,,,Yes,"Winter,Spring",Yes,STEM,
2020-05-25 13:09:39,2020-05-25 13:10:17,IP Address,100,37,True,2020-05-25 13:10:17,R_1QiOVWwEcDZFBnz,email,EN,Yes,,,Sophomore,No,,,No,,Yes,Social Sciences,
2020-05-25 13:10:10,2020-05-25 13:10:46,IP Address,100,35,True,2020-05-25 13:10:46,R_269kGJBllKG0L7J,email,EN,Yes,,,"Sophomore,Junior,Senior",Yes,"Explore and study culture,Subject related to major,Interest in a language",,No,,No,Humanities,
2020-05-25 13:13:26,2020-05-25 13:14:03,IP Address,100,37,True,2020-05-25 13:14:04,R_33DQsdQPZXr4GCc,email,EN,No,Fulfilling Course Requirements,,,,,,Yes,"Fall,Spring",Yes,STEM,
2020-05-25 13:18:31,2020-05-25 13:18:56,IP Address,100,25,True,2020-05-25 13:18:57,R_cXWIfCo4ZMpVKUx,email,EN,Yes,,,Junior,No,,,No,,Yes,Social Sciences,
2020-05-25 13:19:07,2020-05-25 13:19:47,IP Address,100,40,True,2020-05-25 13:19:47,R_1hzGyRPjNovszVG,email,EN,Yes,,,Junior,Yes,"Interest in a language,Other",Subject related to minor,No,,Yes,Humanities,
2020-05-25 13:24:05,2020-05-25 13:25:08,IP Address,100,62,True,2020-05-25 13:25:08,R_3ilr0BzJvYzcuBJ,email,EN,Yes,,,Sophomore,No,,,No,,No,"Social Sciences,Arts",
2020-05-25 13:28:53,2020-05-25 13:29:31,IP Address,100,38,True,2020-05-25 13:29:31,R_3D78tKoQGAwIwGo,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-25 13:33:45,2020-05-25 13:34:21,IP Address,100,36,True,2020-05-25 13:34:22,R_YR1dvIxj8p4O90Z,email,EN,Yes,,,Sophomore,No,,,No,,Yes,Arts,
2020-05-25 13:37:48,2020-05-25 13:38:15,IP Address,100,26,True,2020-05-25 13:38:15,R_1gIyV5EcU3FxKUK,email,EN,Yes,,,"Junior,Senior",No,,,No,,Yes,STEM,
2020-05-25 13:40:06,2020-05-25 13:40:48,IP Address,100,42,True,2020-05-25 13:40:48,R_2YIZ5PIxeMLvjiE,email,EN,No,Others,I have not attended,,,,,No,,Yes,"STEM,Humanities,Social Sciences,Other","undecided "
2020-05-25 13:43:42,2020-05-25 13:45:03,IP Address,100,80,True,2020-05-25 13:45:03,R_2cvzpL9i3WeJmz6,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,Yes,"Fall,Winter,Spring",Yes,STEM,
2020-05-25 13:47:29,2020-05-25 13:48:05,IP Address,100,35,True,2020-05-25 13:48:05,R_2EobHDxOVxRV2DG,email,EN,Yes,,,,Yes,Subject related to major,,No,,Yes,STEM,
2020-05-25 13:48:50,2020-05-25 13:49:14,IP Address,100,24,True,2020-05-25 13:49:14,R_3s0txTE5JoSL00U,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,Humanities,
2020-05-25 13:50:59,2020-05-25 13:51:23,IP Address,100,23,True,2020-05-25 13:51:23,R_3I0P776mT2LIu31,email,EN,No,Fulfilling Course Requirements,,,,,,Yes,Fall,Yes,Humanities,
2020-05-25 13:54:44,2020-05-25 13:55:42,IP Address,100,57,True,2020-05-25 13:55:42,R_2yqMqZQcYt91zQ6,email,EN,Yes,,,Sophomore,No,,,No,,No,"STEM,Arts",
2020-05-25 13:23:26,2020-05-25 14:01:45,IP Address,100,2299,True,2020-05-25 14:01:46,R_2cvabGkat7OnfLf,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,STEM,
2020-05-25 14:02:38,2020-05-25 14:03:25,IP Address,100,46,True,2020-05-25 14:03:25,R_1FzD7EA6r54GMfs,email,EN,Yes,,,,Yes,,,No,,Yes,Other,undecided
2020-05-25 14:07:43,2020-05-25 14:09:42,IP Address,100,119,True,2020-05-25 14:09:42,R_3em0oNYiCrvUMs8,email,EN,Yes,,,,No,,,No,,No,"Humanities,Social Sciences",
2020-05-25 14:08:32,2020-05-25 14:12:22,IP Address,100,230,True,2020-05-25 14:12:23,R_30tLeuBmr2UwTZC,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-25 14:33:16,2020-05-25 14:33:43,IP Address,100,27,True,2020-05-25 14:33:44,R_1CvCwBdnT1rMoU3,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Interest in a language",,No,,Yes,STEM,
2020-05-25 14:53:42,2020-05-25 14:54:19,IP Address,100,37,True,2020-05-25 14:54:20,R_WCIxvEFGPdk2yn7,email,EN,Yes,,,Sophomore,Yes,"Subject related to major,Travel through Europe,Interest in a language",,Yes,Spring,Yes,STEM,
2020-05-25 15:17:20,2020-05-25 15:18:30,IP Address,100,69,True,2020-05-25 15:18:30,R_2U5jClMIlmvsD5Y,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-25 15:21:27,2020-05-25 15:21:57,IP Address,100,29,True,2020-05-25 15:21:57,R_urmFsipNzpwziO5,email,EN,Yes,,,,Yes,"Explore and study culture,Travel through Europe,Interest in a language",,Yes,Fall,Yes,STEM,
2020-05-25 15:29:45,2020-05-25 15:30:24,IP Address,100,39,True,2020-05-25 15:30:24,R_pu4VOOt5Vo4PqaR,email,EN,Yes,,,Junior,No,,,No,,Yes,"Social Sciences,Arts",
2020-05-25 15:32:39,2020-05-25 15:33:43,IP Address,100,64,True,2020-05-25 15:33:43,R_DB5LySKiY6QYdHP,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe",,No,,Yes,Humanities,
2020-05-25 15:42:45,2020-05-25 15:43:20,IP Address,100,35,True,2020-05-25 15:43:20,R_1DAVSV9YSO0HhRF,email,EN,Yes,,,Junior,No,,,No,,Yes,"STEM,Arts",
2020-05-25 16:22:51,2020-05-25 16:23:33,IP Address,100,41,True,2020-05-25 16:23:33,R_1NDQepf9s0yxAlT,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe,Interest in a language",,Yes,"Fall,Spring",Yes,Humanities,
2020-05-25 16:41:33,2020-05-25 16:42:06,IP Address,100,32,True,2020-05-25 16:42:06,R_vD32wRVkyijs3o5,email,EN,Yes,,,Sophomore,No,,,No,,No,Humanities,
2020-05-25 16:41:58,2020-05-25 16:42:27,IP Address,100,28,True,2020-05-25 16:42:27,R_2SiWS2qTrZpGF6X,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,STEM,
2020-05-25 17:15:27,2020-05-25 17:16:52,IP Address,100,84,True,2020-05-25 17:16:52,R_u94c9vjDLnbX9Bv,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major",,No,,Yes,Humanities,
2020-05-25 18:10:11,2020-05-25 18:10:48,IP Address,100,36,True,2020-05-25 18:10:48,R_1MY6btq2TiDMrRC,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Travel through Europe",,Yes,Winter,No,STEM,
2020-05-25 18:29:03,2020-05-25 18:30:03,IP Address,100,59,True,2020-05-25 18:30:03,R_DCY7V6cJDJrUkzn,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-19 14:43:51,2020-05-25 18:52:52,IP Address,100,533341,True,2020-05-25 18:52:52,R_1P1R2x5RLYYjQvX,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,Social Sciences,
2020-05-25 18:56:07,2020-05-25 18:58:44,IP Address,100,157,True,2020-05-25 18:58:45,R_4VddQyKlVggIpfb,email,EN,Yes,,,Junior,Yes,"Explore and study culture,Subject related to major",,No,,Yes,STEM,
2020-05-25 19:41:45,2020-05-25 19:44:01,IP Address,100,135,True,2020-05-25 19:44:01,R_1QGXL2nOR2dz4Ut,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Other",Subject related to interest,No,,Yes,"STEM,Social Sciences",
2020-05-25 20:50:14,2020-05-25 20:52:01,IP Address,100,107,True,2020-05-25 20:52:01,R_1mgfVL8VjCIZvTC,email,EN,Yes,,,First Year,Yes,"Explore and study culture,Interest in a language,Other",Professors who lead the program and reviews from friends who went,No,,Yes,Humanities,
2020-05-25 21:10:32,2020-05-25 21:11:12,IP Address,100,40,True,2020-05-25 21:11:13,R_3pr4tnf0GLvrQeu,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,Yes,Fall,Yes,Social Sciences,
2020-05-25 21:11:16,2020-05-25 21:11:59,IP Address,100,42,True,2020-05-25 21:11:59,R_2CNeqmbZAFXdvRo,email,EN,Yes,,,Junior,No,,,No,,Yes,Social Sciences,
2020-05-25 23:23:21,2020-05-25 23:24:10,IP Address,100,49,True,2020-05-25 23:24:11,R_1jPPe7rEdd3woQo,email,EN,Yes,,,Junior,No,,,No,,Yes,STEM,
2020-05-26 01:37:42,2020-05-26 01:38:10,IP Address,100,27,True,2020-05-26 01:38:10,R_ebbH2nawhYDwi89,email,EN,Yes,,,,Yes,"Explore and study culture,Subject related to major,Travel through Europe",,No,,Yes,"STEM,Humanities",
2020-05-26 02:11:50,2020-05-26 02:13:50,IP Address,100,120,True,2020-05-26 02:13:51,R_3oNkmqCJGqLhdSu,email,EN,Yes,,,Senior,Yes,"Explore and study culture,Subject related to major",,Yes,"Fall,Winter,Spring",Yes,STEM,
2020-05-26 02:57:21,2020-05-26 02:57:46,IP Address,100,25,True,2020-05-26 02:57:47,R_3MM5Joc2Pnn1AX9,email,EN,Yes,,,Junior,No,"Explore and study culture,Subject related to major",,No,,Yes,Social Sciences,
2020-05-26 09:18:37,2020-05-26 09:19:26,IP Address,100,49,True,2020-05-26 09:19:26,R_3ps9aSxbNFOyDZg,email,EN,Yes,,,Junior,Yes,Subject related to major,,No,,Yes,STEM,
2020-05-26 11:49:57,2020-05-26 11:50:38,IP Address,100,41,True,2020-05-26 11:50:39,R_2z5Sqh6sv64Tp6S,email,EN,Yes,,,Sophomore,No,,,No,,Yes,STEM,
2020-05-26 11:52:49,2020-05-26 11:53:21,IP Address,100,32,True,2020-05-26 11:53:21,R_Q9DvDd1vYXlLqxj,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,,
2020-05-26 12:56:14,2020-05-26 12:56:49,IP Address,100,34,True,2020-05-26 12:56:49,R_2rN1qAGSkCb9xdz,email,EN,Yes,,,Sophomore,No,,,No,,Yes,Arts,
2020-05-26 13:06:07,2020-05-26 13:07:48,IP Address,100,101,True,2020-05-26 13:07:48,R_2PA2srScaw1lphQ,email,EN,No,Fulfilling Course Requirements,,,,,,No,,Yes,Humanities,
2020-05-19 14:42:58,2020-05-19 14:43:02,IP Address,30,4,False,2020-05-26 14:43:02,R_3Ga0yxHMs02RNNW,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:42:58,2020-05-19 14:43:03,Spam,30,5,False,2020-05-26 14:43:04,R_2RUDDO4y5FWEKc2,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:43:27,2020-05-19 14:43:32,IP Address,30,5,False,2020-05-26 14:43:33,R_25z1cMdRB2mv1ek,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:43:34,2020-05-19 14:43:39,Spam,30,4,False,2020-05-26 14:43:42,R_UsHpmm3rSsdQxOx,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:43:22,2020-05-19 14:43:29,Spam,30,6,False,2020-05-26 14:43:43,R_22GtkOXfVoW9okJ,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:43:47,2020-05-19 14:43:50,IP Address,20,3,False,2020-05-26 14:44:09,R_3qJZb408H3nNoOR,email,EN,No,,,,,,,,,,,
2020-05-19 14:44:02,2020-05-19 14:44:10,Spam,30,8,False,2020-05-26 14:44:11,R_3PFfs07BQWTMYm9,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:45:06,2020-05-19 14:45:24,IP Address,70,17,False,2020-05-26 14:45:26,R_2uy2PoaMAamUebq,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:48:36,2020-05-19 14:48:40,Spam,30,3,False,2020-05-26 14:48:41,R_TciopKDztVEJjLb,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:48:53,2020-05-19 14:49:44,IP Address,20,50,False,2020-05-26 14:49:44,R_1Cl46I22vgsFmZe,email,EN,No,,,,,,,,,,,
2020-05-26 14:50:19,2020-05-26 14:51:29,IP Address,100,70,True,2020-05-26 14:51:29,R_1pLJKIOVlrGzkHd,email,EN,Yes,,,Junior,No,,,No,,Yes,Social Sciences,
2020-05-19 14:51:31,2020-05-19 14:51:40,IP Address,30,8,False,2020-05-26 14:51:55,R_1Iv0zbAkm2GJ6l9,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:01:00,2020-05-19 15:01:03,Spam,20,3,False,2020-05-26 15:01:08,R_1NlB5cbjgCdKb7R,email,EN,No,,,,,,,,,,,
2020-05-19 15:00:40,2020-05-19 15:01:12,IP Address,30,31,False,2020-05-26 15:01:16,R_2rMieed0V8gHOcU,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:03:44,2020-05-19 15:03:49,IP Address,30,5,False,2020-05-26 15:04:00,R_1Le8BD8E5vlcTfH,email,EN,Yes,,,,,,,,,,,
2020-05-19 14:58:38,2020-05-19 15:04:12,IP Address,30,334,False,2020-05-26 15:04:24,R_WdGMuFrApEthQBz,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:04:40,2020-05-19 15:04:46,IP Address,30,5,False,2020-05-26 15:05:00,R_3MR2OiPB0UEHWS2,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:11:44,2020-05-19 15:11:48,Spam,30,3,False,2020-05-26 15:12:08,R_2c70EN6m89ZF8iC,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:16:27,2020-05-19 15:16:37,IP Address,30,10,False,2020-05-26 15:16:42,R_qC4RT6LC3PV6LAZ,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:17:00,2020-05-19 15:17:03,IP Address,20,3,False,2020-05-26 15:17:04,R_2zol9x9yfc5sUi5,email,EN,No,,,,,,,,,,,
2020-05-19 15:19:08,2020-05-19 15:19:14,IP Address,20,5,False,2020-05-26 15:19:45,R_BtYei7fyguCvWRb,email,EN,No,,,,,,,,,,,
2020-05-19 15:23:52,2020-05-19 15:24:04,IP Address,30,11,False,2020-05-26 15:24:06,R_3nAYmMDOlR76Jbm,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:25:17,2020-05-19 15:25:29,Spam,30,11,False,2020-05-26 15:25:29,R_3sbH0uKBuAGQN6o,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:28:05,2020-05-19 15:28:52,IP Address,70,46,False,2020-05-26 15:28:55,R_QnXSiyYKiZJtTUZ,email,EN,No,,,,,,,,,,,
2020-05-19 15:32:09,2020-05-19 15:32:13,IP Address,20,3,False,2020-05-26 15:32:13,R_300sNkCeYmzyW3V,email,EN,No,,,,,,,,,,,
2020-05-19 15:34:25,2020-05-19 15:34:29,IP Address,30,4,False,2020-05-26 15:34:50,R_1LjwM8ijrlA73Ep,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:42:12,2020-05-19 15:42:17,IP Address,30,5,False,2020-05-26 15:42:30,R_qPImTzkNSIzlQeR,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:47:42,2020-05-19 15:47:58,IP Address,70,15,False,2020-05-26 15:48:04,R_ABE83iSZI0dDIrv,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:48:03,2020-05-19 15:48:19,IP Address,30,15,False,2020-05-26 15:48:21,R_26nm0AqgFVXd6po,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:46:30,2020-05-19 15:48:56,IP Address,30,145,False,2020-05-26 15:48:57,R_1FPyueBSsW1rXXK,email,EN,Yes,,,,,,,,,,,
2020-05-19 15:56:44,2020-05-19 15:56:55,IP Address,20,11,False,2020-05-26 15:56:58,R_2pVvLYBB3flppti,email,EN,No,,,,,,,,,,,
2020-05-19 16:04:28,2020-05-19 16:05:02,IP Address,70,33,False,2020-05-26 16:05:03,R_2bKkMVvA2kaYBC6,email,EN,Yes,,,"First Year,Junior",Yes,"Explore and study culture,Subject related to major,Interest in a language",,No,,,,
2020-05-19 16:11:44,2020-05-19 16:11:48,IP Address,30,3,False,2020-05-26 16:11:49,R_2PaKO6OkQOvmL1g,email,EN,Yes,,,,,,,,,,,
2020-05-19 16:25:58,2020-05-19 16:26:12,IP Address,30,14,False,2020-05-26 16:26:13,R_3m8A2CRWJhLQzqk,email,EN,Yes,,,,,,,,,,,
2020-05-26 16:29:31,2020-05-26 16:30:16,IP Address,100,44,True,2020-05-26 16:30:17,R_2WHC4FLnNnaT7cR,email,EN,Yes,,,Sophomore,Yes,"Explore and study culture,Other",Art History - to see the art!,No,,No,STEM,
2020-05-19 17:04:27,2020-05-19 17:05:12,IP Address,30,45,False,2020-05-26 17:05:43,R_2fBRO7nx4MOJV6D,email,EN,Yes,,,,,,,,,,,
2020-05-19 17:28:16,2020-05-19 17:28:27,IP Address,20,10,False,2020-05-26 17:28:31,R_24qtMhAtvgRbVNo,email,EN,No,,,,,,,,,,,
2020-05-19 17:30:02,2020-05-19 17:39:57,IP Address,70,595,False,2020-05-26 17:40:00,R_20YW4Qejo13w5AW,email,EN,Yes,,,,,,,,,,,
2020-05-19 17:52:06,2020-05-19 17:52:18,IP Address,20,11,False,2020-05-26 17:52:43,R_1FDp3z0q4dPhVZu,email,EN,No,,,,,,,,,,,
2020-05-26 17:58:25,2020-05-26 17:58:57,IP Address,100,32,True,2020-05-26 17:58:57,R_Z3sRc0Swd1DQxB7,email,EN,No,Fulfilling Course Requirements,,,,,,No,,No,STEM,
2020-05-19 19:57:41,2020-05-19 19:58:09,IP Address,70,27,False,2020-05-26 19:58:09,R_3FXJB1iT7OCU7A9,email,EN,No,,,,,,,,,,,
2020-05-26 21:12:44,2020-05-26 21:13:17,IP Address,100,33,True,2020-05-26 21:13:18,R_5BXYkn7W2E32Ddf,email,EN,Yes,,,"Sophomore,Junior",Yes,"Explore and study culture,Subject related to major,Travel through Europe,Interest in a language",,No,,Yes,"Humanities,Social Sciences",
